Country,Governorate,District,year,adm2_code,XGB+DNN Predicted MPI,XGB+DNN Predicted Severe Poverty %
Egypt,Qena,Al Waqf,2024,65963,0.081799552,4.530777274
Egypt,Qena,Armant,2020,65966,0.084770493,4.752484434
Egypt,Qena,Armant,2021,65966,0.08165844529867172,4.52034295
Egypt,Qena,Armant,2022,65966,0.09066196531057358,5.203440496
Egypt,Qena,Armant,2023,65966,0.08689690381288528,4.913522251
Egypt,Qena,Armant,2024,65966,0.084901318,4.762335532
Egypt,Qena,Dishna,2021,65973,0.04235360771417618,1.963958245
Egypt,Qena,Dishna,2023,65973,0.05913599580526352,2.968591204
Egypt,Qena,Dishna,2024,65973,0.054212745279073715,2.660162147
Egypt,Qena,Dishna,2020,65973,0.04443448781967163,2.081285987
Egypt,Qena,Dishna,2022,65973,0.04513777419924736,2.12140815
Egypt,Qena,Farshut,2020,65974,0.093639933,5.437047279
Egypt,Qena,Farshut,2021,65974,0.09259233623743057,5.354437922
Egypt,Qena,Farshut,2022,65974,0.09729311615228653,5.728759221
Egypt,Qena,Farshut,2023,65974,0.105042621,6.366079736
Egypt,Qena,Farshut,2024,65974,0.098015301,5.787092668
Egypt,Qena,Isna,2020,65976,0.081997298,4.545414522
Egypt,Qena,Isna,2021,65976,0.080331467,4.422644148
Egypt,Qena,Isna,2022,65976,0.07688643038272858,4.172616881
Egypt,Qena,Isna,2023,65976,0.082347102,4.571349096
Egypt,Qena,Isna,2024,65976,0.079479352,4.36031441
Egypt,Qena,Nag Hammadi,2020,65977,0.055648569,2.748948903
Egypt,Qena,Nag Hammadi,2021,65977,0.055497471,2.739560249
Egypt,Qena,Nag Hammadi,2022,65977,0.05403164401650429,2.64903176
Egypt,Qena,Nag Hammadi,2023,65977,0.066644192,3.460470842
Egypt,Qena,Nag Hammadi,2024,65977,0.068901993,3.613407704
Egypt,Qena,Naqada,2020,65978,0.04805295541882515,2.29022967
Egypt,Qena,Naqada,2021,65978,0.044528302,2.08662438
Egypt,Qena,Naqada,2022,65978,0.033829462,1.505138763
Egypt,Qena,Naqada,2023,65978,0.04245850443840027,1.969823042
Egypt,Qena,Naqada,2024,65978,0.04232393577694893,1.962300239
Egypt,Qena,Qift,2020,65979,0.080210179,4.413752821
Egypt,Qena,Qift,2021,65979,0.09434385597705841,5.492817648
Egypt,Qena,Qift,2022,65979,0.077831298,4.240670778
Egypt,Qena,Qift,2023,65979,0.0925373062491417,5.350111372
Egypt,Qena,Qift,2024,65979,0.090944894,5.225472231
Egypt,Qena,Qina,2020,65980,0.043140549,2.008085046
Egypt,Qena,Qina,2021,65980,0.04353605955839157,2.030374902
Egypt,Qena,Qina,2022,65980,0.042558812,1.975436175
Egypt,Qena,Qina,2023,65980,0.04474364593625069,2.098894228
Egypt,Qena,Qina,2024,65980,0.04519188031554222,2.124504658
Egypt,Qena,Qina City,2020,65981,0.11354083567857742,7.093402706
Egypt,Qena,Qina City,2021,65981,0.116714299,7.372500791
Egypt,Qena,Qina City,2022,65981,0.10378285497426987,6.260778658
Egypt,Qena,Qina City,2023,65981,0.10146896541118622,6.069076638
Egypt,Qena,Qina City,2024,65981,0.10153459012508392,6.07448292
Egypt,Qena,Qus,2020,65983,0.063188657,3.230885993
Egypt,Qena,Qus,2021,65983,0.06427161395549774,3.302251789
Egypt,Qena,Qus,2022,65983,0.056104596704244614,2.777349211
Egypt,Qena,Qus,2023,65983,0.06954549998044968,3.657418752
Egypt,Qena,Qus,2024,65983,0.069637403,3.663719458
Egypt,Qena,Zemam Out,2020,65984,0.218482018,18.26500084
Egypt,Qena,Zemam Out,2021,65984,0.196063757,15.56852784
Egypt,Qena,Zemam Out,2022,65984,0.1744537502527237,13.11818233
Egypt,Qena,Zemam Out,2023,65984,0.207250804,16.89518874
Egypt,Qena,Zemam Out,2024,65984,0.1955537497997284,15.50896961
Egypt,Red Sea,Hurghada 1,2020,65985,0.142169669,9.753829318
Egypt,Red Sea,Hurghada 1,2021,65985,0.14257360994815826,9.793606649
Egypt,Red Sea,Hurghada 1,2022,65985,0.132575586,8.82705932
Egypt,Red Sea,Hurghada 1,2023,65985,0.135601997,9.11565195
Egypt,Red Sea,Hurghada 1,2024,65985,0.134862483,9.044811715
Egypt,Red Sea,Hurghada 2,2020,65987,0.182902694,14.05808426
Egypt,Red Sea,Hurghada 2,2021,65987,0.183440566,14.11871847
Egypt,Red Sea,Hurghada 2,2022,65987,0.177526802,13.45729644
Egypt,Red Sea,Hurghada 2,2023,65987,0.177809507,13.48865181
Egypt,Red Sea,Hurghada 2,2024,65987,0.178264663,13.53919003
Egypt,Red Sea,Marsa Alam,2020,65989,0.300327122,29.2507037
Egypt,Red Sea,Marsa Alam,2021,65989,0.315992266,31.52455105
Egypt,Red Sea,Marsa Alam,2022,65989,0.280461639,26.43835495
Egypt,Red Sea,Marsa Alam,2023,65989,0.286427766,27.27416996
Egypt,Red Sea,Marsa Alam,2024,65989,0.282353908,26.70260551
Egypt,Red Sea,Qusir,2020,65990,0.228179261,19.47710404
Egypt,Red Sea,Qusir,2021,65990,0.234794304,20.31903328
Egypt,Red Sea,Qusir,2022,65990,0.224239618,18.98145564
Egypt,Red Sea,Qusir,2023,65990,0.237419575,20.65647269
Egypt,Red Sea,Qusir,2024,65990,0.239854157,20.97105561
Egypt,Red Sea,Ras Gharib,2020,65994,0.248405635,22.08841146
Egypt,Red Sea,Ras Gharib,2021,65994,0.242541566,21.32013631
Egypt,Red Sea,Ras Gharib,2022,65994,0.238790303,20.83339572
Egypt,Red Sea,Ras Gharib,2023,65994,0.238785967,20.83283524
Egypt,Red Sea,Ras Gharib,2024,65994,0.247423589,21.95912878
Egypt,Red Sea,Safaga,2020,65995,0.25239709,22.61640694
Egypt,Red Sea,Safaga,2021,65995,0.278576672,26.17591346
Egypt,Red Sea,Safaga,2022,65995,0.249836564,22.27723044
Egypt,Red Sea,Safaga,2023,65995,0.267118543,24.59798596
Egypt,Red Sea,Safaga,2024,65995,0.270580202,25.07150478
Egypt,Red Sea,Shallatin,2020,65998,0.234537035,20.28606554
Egypt,Red Sea,Shallatin,2021,65998,0.226916179,19.3177212
Egypt,Red Sea,Shallatin,2022,65998,0.225169525,19.09805446
Egypt,Red Sea,Shallatin,2023,65998,0.241779536,21.22095869
Egypt,Red Sea,Shallatin,2024,65998,0.2228243499994278,18.80446811
Egypt,Shrkia,10 Ramadan 1,2020,65999,0.075791262,4.094232096
Egypt,Shrkia,10 Ramadan 1,2021,65999,0.073755391,3.949933627
Egypt,Shrkia,10 Ramadan 1,2022,65999,0.079667702,4.374064241
Egypt,Shrkia,10 Ramadan 1,2023,65999,0.064479113,3.315986879
Egypt,Shrkia,10 Ramadan 1,2024,65999,0.064479113,3.315986879
Egypt,Shrkia,10 Ramadan 2,2020,66001,0.090187728,5.166588285
Egypt,Shrkia,10 Ramadan 2,2021,66001,0.07173969596624374,3.808886314
Egypt,Shrkia,10 Ramadan 2,2022,66001,0.072680727,3.874508418
Egypt,Shrkia,10 Ramadan 2,2023,66001,0.08416832983493805,4.707237381
Egypt,Shrkia,10 Ramadan 2,2024,66001,0.08245610445737839,4.57944144
Egypt,Shrkia,Abu Hammad,2020,66002,0.146764606,10.20986975
Egypt,Shrkia,Abu Hammad,2021,66002,0.138415635,9.387068521
Egypt,Shrkia,Abu Hammad,2022,66002,0.115942523,7.304253581
Egypt,Shrkia,Abu Hammad,2023,66002,0.157178223,11.2719042
Egypt,Shrkia,Abu Hammad,2024,66002,0.176486373,13.34213001
Egypt,Shrkia,Abu Kabir,2020,66004,0.03801099956035614,1.725812781
Egypt,Shrkia,Abu Kabir,2021,66004,0.039508868008852005,1.806926489
Egypt,Shrkia,Abu Kabir,2022,66004,0.04066113382577896,1.870062726
Egypt,Shrkia,Abu Kabir,2023,66004,0.048005398,2.287443161010742
Egypt,Shrkia,Abu Kabir,2024,66004,0.079334632,4.349760266
Egypt,Shrkia,Al-Husayniya,2020,66006,0.158194169,11.37759934
Egypt,Shrkia,Al-Husayniya,2021,66006,0.152350083,10.77463784
Egypt,Shrkia,Al-Husayniya,2022,66006,0.162642658,11.84469521
Egypt,Shrkia,Al-Husayniya,2023,66006,0.164333224,12.02402559
Egypt,Shrkia,Al-Husayniya,2024,66006,0.164671674,12.06004696
Egypt,Shrkia,Al-Qanayat,2020,66007,0.061896231,3.14641868
Egypt,Shrkia,Al-Qanayat,2021,66007,0.06191781535744667,3.14782305
Egypt,Shrkia,Al-Qanayat,2022,66007,0.062128939,3.161570927
Egypt,Shrkia,Al-Qanayat,2023,66007,0.05630701780319214,2.789986514
Egypt,Shrkia,Al-Qanayat,2024,66007,0.066020213,3.418611743
Egypt,Shrkia,Al-Salhiyya,2020,66009,0.0773814246058464,4.208219513
Egypt,Shrkia,Al-Salhiyya,2021,66009,0.04350494220852852,2.0286185
Egypt,Shrkia,Al-Salhiyya,2022,66009,0.024112332612276077,1.025509228
Egypt,Shrkia,Al-Salhiyya,2023,66009,0.03489229455590248,1.560420283
Egypt,Shrkia,Al-Salhiyya,2024,66009,0.05851415544748306,2.929014139
Egypt,Shrkia,Awlad Saqr,2020,66010,0.224269062,18.98514389
Egypt,Shrkia,Awlad Saqr,2021,66010,0.240329057,21.03260364
Egypt,Shrkia,Awlad Saqr,2022,66010,0.223847002,18.93229983
Egypt,Shrkia,Awlad Saqr,2023,66010,0.222917914,18.81615134
Egypt,Shrkia,Awlad Saqr,2024,66010,0.232808858,20.06507465
Egypt,Shrkia,Bilbis,2020,66012,0.04857712611556053,2.321012931
Egypt,Shrkia,Bilbis,2021,66012,0.041247423738241196,1.902433078
Egypt,Shrkia,Bilbis,2022,66012,0.047898005694150925,2.281154778
Egypt,Shrkia,Bilbis,2023,66012,0.04499240964651108,2.113095813
Egypt,Shrkia,Bilbis,2024,66012,0.03921995311975479,1.791196461
Egypt,Shrkia,Dyarb Nigm,2020,66013,0.076194763,4.12305014
Egypt,Shrkia,Dyarb Nigm,2021,66013,0.079553872,4.365752648
Egypt,Shrkia,Dyarb Nigm,2022,66013,0.074984632,4.036839278
Egypt,Shrkia,Dyarb Nigm,2023,66013,0.1084655299782753,6.655489007
Egypt,Shrkia,Dyarb Nigm,2024,66013,0.153034493,10.84461886
Egypt,Shrkia,El-Ibrahimiya,2020,66014,0.124830782,8.104542109
Egypt,Shrkia,El-Ibrahimiya,2021,66014,0.138299122,9.375769992
Egypt,Shrkia,El-Ibrahimiya,2022,66014,0.134760171,9.035027358
Egypt,Shrkia,El-Ibrahimiya,2023,66014,0.176752269,13.37152802
Egypt,Shrkia,El-Ibrahimiya,2024,66014,0.201122344,16.1636552
Egypt,Shrkia,Faqus,2020,66015,0.099206179,5.883762042
Egypt,Shrkia,Faqus,2021,66015,0.102194369,6.128936141
Egypt,Shrkia,Faqus,2022,66015,0.098957703,5.863542925
Egypt,Shrkia,Faqus,2023,66015,0.126438409,8.252608402
Egypt,Shrkia,Faqus,2024,66015,0.133900598,8.952980786
Egypt,Shrkia,Hihya,2020,66016,0.155869097,11.13624889
Egypt,Shrkia,Hihya,2021,66016,0.159530252,11.51715691
Egypt,Shrkia,Hihya,2022,66016,0.139643341,9.506432652
Egypt,Shrkia,Hihya,2023,66016,0.17899242043495178,13.6201397
Egypt,Shrkia,Hihya,2024,66016,0.199288428,15.94698302
Egypt,Shrkia,Kafr Saqr,2020,66017,0.074251659,3.984938097
Egypt,Shrkia,Kafr Saqr,2021,66017,0.080005758,4.398781792
Egypt,Shrkia,Kafr Saqr,2022,66017,0.093871161,5.455343871
Egypt,Shrkia,Kafr Saqr,2023,66017,0.157149717,11.26894384
Egypt,Shrkia,Kafr Saqr,2024,66017,0.181659266,13.91827608
Egypt,Shrkia,Mashtul Al-Suq,2020,66018,0.05203993618488312,2.527635203
Egypt,Shrkia,Mashtul Al-Suq,2021,66018,0.044623099,2.092023008
Egypt,Shrkia,Mashtul Al-Suq,2022,66018,0.04587133601307869,2.163508908
Egypt,Shrkia,Mashtul Al-Suq,2023,66018,0.052478253841400146,2.554191544
Egypt,Shrkia,Mashtul Al-Suq,2024,66018,0.055895574390888214,2.76431979
Egypt,Shrkia,Minya al-Qamh,2020,66019,0.041862391,1.936564521
Egypt,Shrkia,Minya al-Qamh,2021,66019,0.04284060746431351,1.991231144
Egypt,Shrkia,Minya al-Qamh,2022,66019,0.041850704699754715,1.935914226
Egypt,Shrkia,Minya al-Qamh,2023,66019,0.0410388819873333,1.890900064
Egypt,Shrkia,Minya al-Qamh,2024,66019,0.096102178,5.633042073
Egypt,Shrkia,Qurin,2020,66020,0.071916647,3.821195616
Egypt,Shrkia,Qurin,2021,66020,0.07170693576335907,3.806608949
Egypt,Shrkia,Qurin,2022,66020,0.072329961,3.85000167
Egypt,Shrkia,Qurin,2023,66020,0.07786715030670166,4.243260793
Egypt,Shrkia,Qurin,2024,66020,0.079931818,4.393371269
Egypt,Shrkia,Zaqaziq,2020,66022,0.04002686217427254,1.835229736
Egypt,Shrkia,Zaqaziq,2021,66022,0.03795049339532852,1.722559035
Egypt,Shrkia,Zaqaziq,2022,66022,0.037242699,1.684628991
Egypt,Shrkia,Zaqaziq,2023,66022,0.03635554015636444,1.637430524
Egypt,Shrkia,Zaqaziq,2024,66022,0.03606966510415077,1.622303003
Egypt,Shrkia,Zaqaziq 1,2023,66025,0.069274172,3.638839192
Egypt,Shrkia,Zaqaziq 1,2024,66025,0.067439109,3.514053055
Egypt,Shrkia,Zaqaziq 1,2020,66025,0.067445897,3.514511805
Egypt,Shrkia,Zaqaziq 1,2021,66025,0.067445897,3.514511805
Egypt,Shrkia,Zaqaziq 1,2022,66025,0.069515839,3.655386074
Egypt,Shrkia,Zaqaziq 2,2020,66026,0.0519847571849823,2.524298466
Egypt,Shrkia,Zaqaziq 2,2021,66026,0.042096142,1.949585666
Egypt,Shrkia,Zaqaziq 2,2022,66026,0.049940959,2.401716443
Egypt,Shrkia,Zaqaziq 2,2023,66026,0.052205861,2.537677457
Egypt,Shrkia,Zaqaziq 2,2024,66026,0.052482799,2.554467375
Egypt,Shrkia,Zemam Out,2020,66027,0.008511114865541458,0.354584359
Egypt,Shrkia,Zemam Out,2021,66027,0.010606509633362293,0.437474357
Egypt,Shrkia,Zemam Out,2022,66027,0.010784383863210678,0.444614897
Egypt,Shrkia,Zemam Out,2023,66027,0.008560843765735626,0.356525298
Egypt,Shrkia,Zemam Out,2024,66027,0.008560843765735626,0.356525298
Egypt,South Sinai,Abu Radis,2020,66028,0.268084824,24.7298802
Egypt,South Sinai,Abu Radis,2021,66028,0.272559196,25.34346484
Egypt,South Sinai,Abu Radis,2022,66028,0.246645644,21.85689156
Egypt,South Sinai,Abu Radis,2023,66028,0.264142215,24.19311691
Egypt,South Sinai,Abu Radis,2024,66028,0.2701704502105713,25.01530873
Egypt,South Sinai,Al-Tur,2020,66029,0.269105464,24.86943278
Egypt,South Sinai,Al-Tur,2021,66029,0.255937785,23.08814034
Egypt,South Sinai,Al-Tur,2022,66029,0.248556569,22.1083033
Egypt,South Sinai,Al-Tur,2023,66029,0.261513621,23.83731301
Egypt,South Sinai,Al-Tur,2024,66029,0.258011967,23.36593682
Egypt,South Sinai,Nuweiba,2020,66032,0.227991253,19.45335194
Egypt,South Sinai,Nuweiba,2021,66032,0.233231962,20.11910379
Egypt,South Sinai,Nuweiba,2022,66032,0.236599937,20.55092087
Egypt,South Sinai,Nuweiba,2023,66032,0.232519031,20.02809272
Egypt,South Sinai,Nuweiba,2024,66032,0.243103176,21.39332709
Egypt,South Sinai,Ras Sidr,2020,66035,0.239136696,20.87818489
Egypt,South Sinai,Ras Sidr,2021,66035,0.229340121,19.62397977
Egypt,South Sinai,Ras Sidr,2022,66035,0.2302953600883484,19.74511992
Egypt,South Sinai,Ras Sidr,2023,66035,0.234511971,20.2828547
Egypt,South Sinai,Ras Sidr,2024,66035,0.231871068,19.94549613
Egypt,South Sinai,Sant Katrin,2020,66039,0.207022816,16.86777049
Egypt,South Sinai,Sant Katrin,2021,66039,0.196835056,15.65875429
Egypt,South Sinai,Sant Katrin,2022,66039,0.176526502,13.34656522
Egypt,South Sinai,Sant Katrin,2023,66039,0.188734964,14.72057665
Egypt,South Sinai,Sant Katrin,2024,66039,0.194320291,15.36526508
Egypt,South Sinai,Sharm el-Sheikh,2020,66041,0.185594544,14.36248214
Egypt,South Sinai,Sharm el-Sheikh,2021,66041,0.189498454,14.80811572
Egypt,South Sinai,Sharm el-Sheikh,2022,66041,0.17125006020069122,12.76803846
Egypt,South Sinai,Sharm el-Sheikh,2023,66041,0.181981221,13.95442721
Egypt,South Sinai,Sharm el-Sheikh,2024,66041,0.181247279,13.87206522
Egypt,South Sinai,Taba,2020,66042,0.135622144,9.11758473
Egypt,South Sinai,Taba,2021,66042,0.126685992,8.275500787
Egypt,South Sinai,Taba,2022,66042,0.117009118,7.398634144
Egypt,South Sinai,Taba,2023,66042,0.127041191,8.308385342
Egypt,South Sinai,Taba,2024,66042,0.143881232,9.922787504
Egypt,Suez,Al-Arbiin,2023,66043,0.022565364837646484,0.953481357
Egypt,Suez,Al-Arbiin,2024,66043,0.02094195783138275,0.87918511
Egypt,Suez,Al-Arbiin,2020,66043,0.018930815160274506,0.788983804
Egypt,Suez,Al-Arbiin,2021,66043,0.021105997264385223,0.886632315
Egypt,Suez,Al-Arbiin,2022,66043,0.0212712325155735,0.894147494
Egypt,Suez,Al-Ganayin,2020,66044,0.248653769,22.12111658
Egypt,Suez,Al-Ganayin,2021,66044,0.238134652,20.74870657
Egypt,Suez,Al-Ganayin,2022,66044,0.220282882,18.48807405
Egypt,Suez,Al-Ganayin,2023,66044,0.220140964,18.47046071
Egypt,Suez,Al-Ganayin,2024,66044,0.243091509,21.39180569
Egypt,Suez,Ataqa,2020,66047,0.13333261013031006,8.898920504
Egypt,Suez,Ataqa,2021,66047,0.118775047,7.555894594
Egypt,Suez,Ataqa,2022,66047,0.099778898,5.930463797
Egypt,Suez,Ataqa,2023,66047,0.119616367,7.631252175
Egypt,Suez,Ataqa,2024,66047,0.141783312,9.715840236
Egypt,Suez,Faysal,2020,66048,0.12170426547527313,7.819477014
Egypt,Suez,Faysal,2021,66048,0.122993752,7.936583269
Egypt,Suez,Faysal,2022,66048,0.11446329951286316,7.174114383
Egypt,Suez,Faysal,2023,66048,0.122231498,7.867279249
Egypt,Suez,Faysal,2024,66048,0.129531994,8.54035873
Egypt,Suez,Suez,2020,66052,0.053872086107730865,2.639238118
Egypt,Suez,Suez,2021,66052,0.05394154414534569,2.64349998
Egypt,Suez,Suez,2023,66052,0.04887017607688904,2.338279723
Egypt,Suez,Suez,2024,66052,0.052970193326473236,2.584103995
Egypt,Suez,Suez,2022,66052,0.050461259,2.432736133
Egypt,Suhag,Akhmim,2020,66054,0.05760817602276802,2.871673205
Egypt,Suhag,Akhmim,2021,66054,0.0564919151365757,2.801546443
Egypt,Suhag,Akhmim,2022,66054,0.04383140429854393,2.047068553
Egypt,Suhag,Akhmim,2023,66054,0.05788595601916313,2.889213956
Egypt,Suhag,Akhmim,2024,66054,0.058672744780778885,2.939090587
Egypt,Suhag,Akhmim City,2020,66055,0.245382681,21.69124676
Egypt,Suhag,Akhmim City,2021,66055,0.239288002,20.89775913
Egypt,Suhag,Akhmim City,2022,66055,0.2399998903274536,20.98993659
Egypt,Suhag,Akhmim City,2023,66055,0.220463425,18.5104893
Egypt,Suhag,Akhmim City,2024,66055,0.215550497,17.90388074
Egypt,Suhag,Al-Balyana,2020,66056,0.04310636222362518,2.006161882
Egypt,Suhag,Al-Balyana,2021,66056,0.052765612,2.571650591
Egypt,Suhag,Al-Balyana,2022,66056,0.043698251,2.039537229
Egypt,Suhag,Al-Balyana,2023,66056,0.06846638023853302,3.583721067
Egypt,Suhag,Al-Balyana,2024,66056,0.05088373273611069,2.458017401
Egypt,Suhag,Al-Maragha,2020,66059,0.08882172405719757,5.060976774
Egypt,Suhag,Al-Maragha,2021,66059,0.05157742276787758,2.499710735
Egypt,Suhag,Al-Maragha,2022,66059,0.043636151,2.036027633
Egypt,Suhag,Al-Maragha,2023,66059,0.12628906965255737,8.23881147
Egypt,Suhag,Al-Maragha,2024,66059,0.150387168,10.57486804
Egypt,Suhag,Al-Minshat,2020,66061,0.11790817975997925,7.478542711
Egypt,Suhag,Al-Minshat,2021,66061,0.049811094999313354,2.393994037
Egypt,Suhag,Al-Minshat,2022,66061,0.04064022749662399,1.868911499
Egypt,Suhag,Al-Minshat,2023,66061,0.03572207689285278,1.603963438
Egypt,Suhag,Al-Minshat,2024,66061,0.05750397592782974,2.865102588
Egypt,Suhag,Al Usayrat,2020,66062,0.060455840080976486,3.053184241
Egypt,Suhag,Al Usayrat,2021,66062,0.055761188,2.755953559
Egypt,Suhag,Al Usayrat,2022,66062,0.043509967625141144,2.028902125
Egypt,Suhag,Al Usayrat,2023,66062,0.056148659,2.780098459
Egypt,Suhag,Al Usayrat,2024,66062,0.05874895676970482,2.943937081
Egypt,Suhag,Dar al-Salam,2021,66065,0.06855108588933945,3.58948697
Egypt,Suhag,Dar al-Salam,2022,66065,0.04922065511345863,2.358983629
Egypt,Suhag,Dar al-Salam,2020,66065,0.07472747564315796,4.018603009
Egypt,Suhag,Dar al-Salam,2023,66065,0.090697899,5.206236804
Egypt,Suhag,Dar al-Salam,2024,66065,0.08555823564529419,4.811913627
Egypt,Suhag,Girga,2020,66066,0.03232896700501442,1.42803426
Egypt,Suhag,Girga,2021,66066,0.03322891518473625,1.474146615
Egypt,Suhag,Girga,2022,66066,0.03599897399544716,1.618568409
Egypt,Suhag,Girga,2023,66066,0.03779827803373337,1.714381437
Egypt,Suhag,Girga,2024,66066,0.03131415322422981,1.376513328
Egypt,Suhag,Guhayna Al-Gharbiyya,2020,66067,0.05003154277801514,2.407107787
Egypt,Suhag,Guhayna Al-Gharbiyya,2021,66067,0.04935259744524956,2.366792924
Egypt,Suhag,Guhayna Al-Gharbiyya,2022,66067,0.03943653404712677,1.802984467
Egypt,Suhag,Guhayna Al-Gharbiyya,2023,66067,0.04753745719790459,2.260082706
Egypt,Suhag,Guhayna Al-Gharbiyya,2024,66067,0.048503316938877106,2.316670429
Egypt,Suhag,Kawther,2020,66069,0.201905742,16.25652761
Egypt,Suhag,Kawther,2021,66069,0.198521897,15.85672789
Egypt,Suhag,Kawther,2022,66069,0.196050912,15.56702683
Egypt,Suhag,Kawther,2023,66069,0.199106753,15.92557523
Egypt,Suhag,Kawther,2024,66069,0.195722908,15.5287147
Egypt,Suhag,Kesm Tahta,2020,66070,0.0640248954296112,3.285946161
Egypt,Suhag,Kesm Tahta,2021,66070,0.06382175534963608,3.272541492
Egypt,Suhag,Kesm Tahta,2022,66070,0.0609762966632843,3.086762597
Egypt,Suhag,Kesm Tahta,2023,66070,0.06382175534963608,3.272541492
Egypt,Suhag,Kesm Tahta,2024,66070,0.06382175534963608,3.272541492
Egypt,Suhag,Saqulta,2020,66072,0.079585098,4.368032084
Egypt,Suhag,Saqulta,2021,66072,0.088380948,5.02706946
Egypt,Suhag,Saqulta,2022,66072,0.071544982,3.795357635
Egypt,Suhag,Saqulta,2023,66072,0.09829393029212952,5.809657095
Egypt,Suhag,Saqulta,2024,66072,0.134155899,8.977320069
Egypt,Suhag,Suhag,2020,66073,0.035683051,1.601908003
Egypt,Suhag,Suhag,2021,66073,0.03835239261388779,1.744204592
Egypt,Suhag,Suhag,2022,66073,0.03467250242829323,1.548942884
Egypt,Suhag,Suhag,2023,66073,0.042252812534570694,1.958327743
Egypt,Suhag,Suhag,2024,66073,0.044593889,2.090359068
Egypt,Suhag,Suhag-2,2020,66079,0.04891232028603554,2.340766243
Egypt,Suhag,Suhag-2,2021,66079,0.04890093579888344,2.340094472
Egypt,Suhag,Suhag-2,2022,66079,0.048396334052085876,2.310380757
Egypt,Suhag,Suhag-2,2023,66079,0.04309256747364998,2.005386027
Egypt,Suhag,Suhag-2,2024,66079,0.044417419,2.080315128
Egypt,Suhag,Tahta,2020,66090,0.03829474002122879,1.74109472
Egypt,Suhag,Tahta,2021,66090,0.032771699,1.450669728
Egypt,Suhag,Tahta,2022,66090,0.03693122789263725,1.668014571
Egypt,Suhag,Tahta,2023,66090,0.03269021585583687,1.44649653
Egypt,Suhag,Tahta,2024,66090,0.095416278,5.578186762
Egypt,Suhag,Tama,2020,66091,0.036700971,1.655762605
Egypt,Suhag,Tama,2021,66091,0.037414879,1.693833542
Egypt,Suhag,Tama,2022,66091,0.03629956394433975,1.634465325
Egypt,Suhag,Tama,2023,66091,0.03625333309173584,1.632017511
Egypt,Suhag,Tama,2024,66091,0.03655927628278732,1.648235806
Egypt,Suhag,Zemam Out,2020,66093,0.28592821955680847,27.20388964
Egypt,Suhag,Zemam Out,2021,66093,0.244420975,21.56539132
Egypt,Suhag,Zemam Out,2022,66093,0.183954656,14.17676013
Egypt,Suhag,Zemam Out,2023,66093,0.219445318,18.38420873
Egypt,Suhag,Zemam Out,2024,66093,0.225305527,19.11512799
Jordan,Amman,Jami'ah,2020,36714,0.019924497231841087,0.833296244
Jordan,Amman,Jami'ah,2021,36714,0.025369102135300636,1.084906093
Jordan,Amman,Jami'ah,2022,36714,0.025349346920847893,1.083966335
Jordan,Amman,Jami'ah,2023,36714,0.0199794489890337,0.835761315
Jordan,Amman,Jami'ah,2024,36714,0.019242390990257263,0.802824611
Jordan,Amman,Al-Jeeza,2020,36715,0.133551091,8.919700661
Jordan,Amman,Al-Jeeza,2021,36715,0.115125522,7.232266939
Jordan,Amman,Al-Jeeza,2022,36715,0.113455988,7.085996136
Jordan,Amman,Al-Jeeza,2023,36715,0.108652271,6.671416135
Jordan,Amman,Al-Jeeza,2024,36715,0.109746993,6.765070712
Jordan,Amman,Qwaismeh,2020,36716,0.016115186735987663,0.666137392
